full_text,cleaning,case_folding,tokenize,filtering/stopword removal,stemming_data
"@santiicuitcuit Ini debat bukan diskusi, coba sekali kali lihat debat capres amerika",santiicuitcuit Ini debat bukan diskusi coba sekali kali lihat debat capres amerika,santiicuitcuit ini debat bukan diskusi coba sekali kali lihat debat capres amerika,"['santiicuitcuit', 'ini', 'debat', 'bukan', 'diskusi', 'coba', 'sekali', 'kali', 'lihat', 'debat', 'capres', 'amerika']","['santiicuitcuit', 'debat', 'diskusi', 'coba', 'kali', 'lihat', 'debat', 'capres', 'amerika']",santiicuitcuit debat diskusi coba kali lihat debat capres amerika
"@are_inismyname @bengkeldodo @BANGSAygSUJUD @Bank_Joee_ @99propaganda @Ndons_Back @Zero8ok @Royan_02 @florieliciouss @P4P4B0W0_2024 @DarekaRendy Setelah menonton lagi debat Capres semalam, dapat disimpulkan:  1. Anies : santun, pintar dan menguasai masalah.  2. Prabowo: emosi, pemarah, literisasi rendah.  3. Ganjar: tenang dan literisasi bagus.",areinismyname bengkeldodo BANGSAygSUJUD BankJoee propaganda NdonsBack Zerook Royan florieliciouss PPBW DarekaRendy Setelah menonton lagi debat Capres semalam dapat disimpulkan   Anies  santun pintar dan menguasai masalah   Prabowo emosi pemarah literisasi rendah   Ganjar tenang dan literisasi bagus,areinismyname bengkeldodo bangsaygsujud bankjoee propaganda ndonsback zerook royan florieliciouss ppbw darekarendy setelah menonton lagi debat capres semalam dapat disimpulkan   anies  santun pintar dan menguasai masalah   prabowo emosi pemarah literisasi rendah   ganjar tenang dan literisasi bagus,"['areinismyname', 'bengkeldodo', 'bangsaygsujud', 'bankjoee', 'propaganda', 'ndonsback', 'zerook', 'royan', 'florieliciouss', 'ppbw', 'darekarendy', 'setelah', 'menonton', 'lagi', 'debat', 'capres', 'semalam', 'dapat', 'disimpulkan', 'anies', 'santun', 'pintar', 'dan', 'menguasai', 'masalah', 'prabowo', 'emosi', 'pemarah', 'literisasi', 'rendah', 'ganjar', 'tenang', 'dan', 'literisasi', 'bagus']","['areinismyname', 'bengkeldodo', 'bangsaygsujud', 'bankjoee', 'propaganda', 'ndonsback', 'zerook', 'royan', 'florieliciouss', 'ppbw', 'darekarendy', 'menonton', 'debat', 'capres', 'semalam', 'disimpulkan', 'anies', 'santun', 'pintar', 'menguasai', 'prabowo', 'emosi', 'pemarah', 'literisasi', 'rendah', 'ganjar', 'tenang', 'literisasi', 'bagus']",areinismyname bengkeldodo bangsaygsujud bankjoee propaganda ndonsback zerook royan florieliciouss ppbw darekarendy tonton debat capres malam simpul anies santun pintar kuasa prabowo emosi marah liter rendah ganjar tenang liter bagus
"Suka pada lucu da di sini mah debat capres teh malah di becandain, jgn gitu atuh heyy 😂",Suka pada lucu da di sini mah debat capres teh malah di becandain jgn gitu atuh heyy ,suka pada lucu da di sini mah debat capres teh malah di becandain jgn gitu atuh heyy ,"['suka', 'pada', 'lucu', 'da', 'di', 'sini', 'mah', 'debat', 'capres', 'teh', 'malah', 'di', 'becandain', 'jgn', 'gitu', 'atuh', 'heyy']","['suka', 'lucu', 'da', 'mah', 'debat', 'capres', 'teh', 'becandain', 'jgn', 'gitu', 'atuh', 'heyy']",suka lucu da mah debat capres teh becandain jgn gitu atuh heyy
sumpah lucu bgt cuplikan cuplikan debat capres di tangan warga twit😭,sumpah lucu bgt cuplikan cuplikan debat capres di tangan warga twit,sumpah lucu bgt cuplikan cuplikan debat capres di tangan warga twit,"['sumpah', 'lucu', 'bgt', 'cuplikan', 'cuplikan', 'debat', 'capres', 'di', 'tangan', 'warga', 'twit']","['sumpah', 'lucu', 'bgt', 'cuplikan', 'cuplikan', 'debat', 'capres', 'tangan', 'warga', 'twit']",sumpah lucu bgt cuplik cuplik debat capres tangan warga twit
Dan . . . . Best of The Best Quote Debat Capres Sesi Pertama jatuh kepada .......... https://t.co/UmrISvMIYW,Dan     Best of The Best Quote Debat Capres Sesi Pertama jatuh kepada  httpstcoUmrISvMIYW,dan     best of the best quote debat capres sesi pertama jatuh kepada  httpstcoumrisvmiyw,"['dan', 'best', 'of', 'the', 'best', 'quote', 'debat', 'capres', 'sesi', 'pertama', 'jatuh', 'kepada', 'httpstcoumrisvmiyw']","['best', 'of', 'the', 'best', 'quote', 'debat', 'capres', 'sesi', 'jatuh', 'httpstcoumrisvmiyw']",best of the best quote debat capres sesi jatuh httpstcoumrisvmiyw
"Just kidding, seru jg mantengin tl pas debat capres",Just kidding seru jg mantengin tl pas debat capres,just kidding seru jg mantengin tl pas debat capres,"['just', 'kidding', 'seru', 'jg', 'mantengin', 'tl', 'pas', 'debat', 'capres']","['just', 'kidding', 'seru', 'jg', 'mantengin', 'tl', 'pas', 'debat', 'capres']",just kidding seru jg mantengin tl pas debat capres
@irfanavianto Tapi kayaknya debat capres kali emg agak laen deh 😂,irfanavianto Tapi kayaknya debat capres kali emg agak laen deh ,irfanavianto tapi kayaknya debat capres kali emg agak laen deh ,"['irfanavianto', 'tapi', 'kayaknya', 'debat', 'capres', 'kali', 'emg', 'agak', 'laen', 'deh']","['irfanavianto', 'kayaknya', 'debat', 'capres', 'kali', 'emg', 'laen', 'deh']",irfanavianto kayak debat capres kali emg laen deh
Dampak debat capres itu hanya 1% yg bisa mengubah pilihan orang dari calon A ke calon B. Bisa mengubah orang yang awalnya golput menjadi tidak golput itu hanya 5%. Dan tidak akan mengubah pilihan masyarakat pinggiran selama mereka tidak disapa dan diajak bicara... https://t.co/kQv52Z7LbR,Dampak debat capres itu hanya  yg bisa mengubah pilihan orang dari calon A ke calon B Bisa mengubah orang yang awalnya golput menjadi tidak golput itu hanya  Dan tidak akan mengubah pilihan masyarakat pinggiran selama mereka tidak disapa dan diajak bicara httpstcokQvZLbR,dampak debat capres itu hanya  yg bisa mengubah pilihan orang dari calon a ke calon b bisa mengubah orang yang awalnya golput menjadi tidak golput itu hanya  dan tidak akan mengubah pilihan masyarakat pinggiran selama mereka tidak disapa dan diajak bicara httpstcokqvzlbr,"['dampak', 'debat', 'capres', 'itu', 'hanya', 'yg', 'bisa', 'mengubah', 'pilihan', 'orang', 'dari', 'calon', 'a', 'ke', 'calon', 'b', 'bisa', 'mengubah', 'orang', 'yang', 'awalnya', 'golput', 'menjadi', 'tidak', 'golput', 'itu', 'hanya', 'dan', 'tidak', 'akan', 'mengubah', 'pilihan', 'masyarakat', 'pinggiran', 'selama', 'mereka', 'tidak', 'disapa', 'dan', 'diajak', 'bicara', 'httpstcokqvzlbr']","['dampak', 'debat', 'capres', 'yg', 'mengubah', 'pilihan', 'orang', 'calon', 'a', 'calon', 'b', 'mengubah', 'orang', 'golput', 'golput', 'mengubah', 'pilihan', 'masyarakat', 'pinggiran', 'disapa', 'diajak', 'bicara', 'httpstcokqvzlbr']",dampak debat capres yg ubah pilih orang calon a calon b ubah orang golput golput ubah pilih masyarakat pinggir sapa ajak bicara httpstcokqvzlbr
"Dibandingkan ngeliat debat capres, lebih seru ngeliat ocehan pendukung2nya. Hahaha",Dibandingkan ngeliat debat capres lebih seru ngeliat ocehan pendukungnya Hahaha,dibandingkan ngeliat debat capres lebih seru ngeliat ocehan pendukungnya hahaha,"['dibandingkan', 'ngeliat', 'debat', 'capres', 'lebih', 'seru', 'ngeliat', 'ocehan', 'pendukungnya', 'hahaha']","['dibandingkan', 'ngeliat', 'debat', 'capres', 'seru', 'ngeliat', 'ocehan', 'pendukungnya', 'hahaha']",banding ngeliat debat capres seru ngeliat oceh dukung hahaha
gak sempet nonton debat capres I'll catch up abis semua ini kelar,gak sempet nonton debat capres Ill catch up abis semua ini kelar,gak sempet nonton debat capres ill catch up abis semua ini kelar,"['gak', 'sempet', 'nonton', 'debat', 'capres', 'ill', 'catch', 'up', 'abis', 'semua', 'ini', 'kelar']","['gak', 'sempet', 'nonton', 'debat', 'capres', 'ill', 'catch', 'up', 'abis', 'kelar']",gak sempet nonton debat capres ill catch up abis kelar
Ini tl aku isinya jadi politik semua karena debat capres kemaren... 🥲,Ini tl aku isinya jadi politik semua karena debat capres kemaren ,ini tl aku isinya jadi politik semua karena debat capres kemaren ,"['ini', 'tl', 'aku', 'isinya', 'jadi', 'politik', 'semua', 'karena', 'debat', 'capres', 'kemaren']","['tl', 'isinya', 'politik', 'debat', 'capres', 'kemaren']",tl isi politik debat capres kemaren
Tweetan gen z &amp  kpopers setelah debat capres kmrn lucu lucu bgt anjir,Tweetan gen z amp  kpopers setelah debat capres kmrn lucu lucu bgt anjir,tweetan gen z amp  kpopers setelah debat capres kmrn lucu lucu bgt anjir,"['tweetan', 'gen', 'z', 'amp', 'kpopers', 'setelah', 'debat', 'capres', 'kmrn', 'lucu', 'lucu', 'bgt', 'anjir']","['tweetan', 'gen', 'z', 'amp', 'kpopers', 'debat', 'capres', 'kmrn', 'lucu', 'lucu', 'bgt', 'anjir']",tweetan gen z amp kpopers debat capres kmrn lucu lucu bgt anjir
"@habiburokhman debat capres berkali2 ga ada perubahan, emosi , ga fokus ke materi, nyaris nyerang personal",habiburokhman debat capres berkali ga ada perubahan emosi  ga fokus ke materi nyaris nyerang personal,habiburokhman debat capres berkali ga ada perubahan emosi  ga fokus ke materi nyaris nyerang personal,"['habiburokhman', 'debat', 'capres', 'berkali', 'ga', 'ada', 'perubahan', 'emosi', 'ga', 'fokus', 'ke', 'materi', 'nyaris', 'nyerang', 'personal']","['habiburokhman', 'debat', 'capres', 'berkali', 'ga', 'perubahan', 'emosi', 'ga', 'fokus', 'materi', 'nyerang', 'personal']",habiburokhman debat capres kali ga ubah emosi ga fokus materi nyerang personal
Katanya gak apa2 klo gak punya jabatan taunya gak kuat jadi oposisi akhirnya terima tawaran jadi menteri dan uda 3x donk maju capres #DebatCapres #DebatCapres2023,Katanya gak apa klo gak punya jabatan taunya gak kuat jadi oposisi akhirnya terima tawaran jadi menteri dan uda x donk maju capres DebatCapres DebatCapres,katanya gak apa klo gak punya jabatan taunya gak kuat jadi oposisi akhirnya terima tawaran jadi menteri dan uda x donk maju capres debatcapres debatcapres,"['katanya', 'gak', 'apa', 'klo', 'gak', 'punya', 'jabatan', 'taunya', 'gak', 'kuat', 'jadi', 'oposisi', 'akhirnya', 'terima', 'tawaran', 'jadi', 'menteri', 'dan', 'uda', 'x', 'donk', 'maju', 'capres', 'debatcapres', 'debatcapres']","['gak', 'klo', 'gak', 'jabatan', 'taunya', 'gak', 'kuat', 'oposisi', 'terima', 'tawaran', 'menteri', 'uda', 'x', 'donk', 'maju', 'capres', 'debatcapres', 'debatcapres']",gak klo gak jabat tau gak kuat oposisi terima tawar menteri uda x donk maju capres debatcapres debatcapres
"@kkurenves Iya dong, Anies tuh jago banget ngomongnya. Kayaknya dia makan semua lawannya deh. #DebatCapres",kkurenves Iya dong Anies tuh jago banget ngomongnya Kayaknya dia makan semua lawannya deh DebatCapres,kkurenves iya dong anies tuh jago banget ngomongnya kayaknya dia makan semua lawannya deh debatcapres,"['kkurenves', 'iya', 'dong', 'anies', 'tuh', 'jago', 'banget', 'ngomongnya', 'kayaknya', 'dia', 'makan', 'semua', 'lawannya', 'deh', 'debatcapres']","['kkurenves', 'iya', 'anies', 'tuh', 'jago', 'banget', 'ngomongnya', 'kayaknya', 'makan', 'lawannya', 'deh', 'debatcapres']",kkurenves iya anies tuh jago banget ngomongnya kayak makan lawan deh debatcapres
"Semua sibuk debat capres, lupa kalau Tokped abis diguyur duit Tiongkok kasih diskon 30% 🥰🥰😍😍",Semua sibuk debat capres lupa kalau Tokped abis diguyur duit Tiongkok kasih diskon  ,semua sibuk debat capres lupa kalau tokped abis diguyur duit tiongkok kasih diskon  ,"['semua', 'sibuk', 'debat', 'capres', 'lupa', 'kalau', 'tokped', 'abis', 'diguyur', 'duit', 'tiongkok', 'kasih', 'diskon']","['sibuk', 'debat', 'capres', 'lupa', 'tokped', 'abis', 'diguyur', 'duit', 'tiongkok', 'kasih', 'diskon']",sibuk debat capres lupa tokped abis guyur duit tiongkok kasih diskon
Setelah nonton debat capres jadi yakin pilih QG,Setelah nonton debat capres jadi yakin pilih QG,setelah nonton debat capres jadi yakin pilih qg,"['setelah', 'nonton', 'debat', 'capres', 'jadi', 'yakin', 'pilih', 'qg']","['nonton', 'debat', 'capres', 'pilih', 'qg']",nonton debat capres pilih qg
Akankah isu debat capres teralihkan,Akankah isu debat capres teralihkan,akankah isu debat capres teralihkan,"['akankah', 'isu', 'debat', 'capres', 'teralihkan']","['isu', 'debat', 'capres', 'teralihkan']",isu debat capres alih
"Nggak ada yang ngomongin emyu. Emyu beruntung, kalah di kandang sendiri dan jadi juru kunci klasemen disaat Debat Capres 🤣",Nggak ada yang ngomongin emyu Emyu beruntung kalah di kandang sendiri dan jadi juru kunci klasemen disaat Debat Capres ,nggak ada yang ngomongin emyu emyu beruntung kalah di kandang sendiri dan jadi juru kunci klasemen disaat debat capres ,"['nggak', 'ada', 'yang', 'ngomongin', 'emyu', 'emyu', 'beruntung', 'kalah', 'di', 'kandang', 'sendiri', 'dan', 'jadi', 'juru', 'kunci', 'klasemen', 'disaat', 'debat', 'capres']","['nggak', 'ngomongin', 'emyu', 'emyu', 'beruntung', 'kalah', 'kandang', 'juru', 'kunci', 'klasemen', 'disaat', 'debat', 'capres']",nggak ngomongin emyu emyu untung kalah kandang juru kunci klasemen saat debat capres
"Debat Capres, Prabowo Mengaku Siap Pertaruhkan Nyawa Untuk Bela Demokrasi, Hukum, dan Hak Asasi Manusia https://t.co/XQJ6BcTZCv",Debat Capres Prabowo Mengaku Siap Pertaruhkan Nyawa Untuk Bela Demokrasi Hukum dan Hak Asasi Manusia httpstcoXQJBcTZCv,debat capres prabowo mengaku siap pertaruhkan nyawa untuk bela demokrasi hukum dan hak asasi manusia httpstcoxqjbctzcv,"['debat', 'capres', 'prabowo', 'mengaku', 'siap', 'pertaruhkan', 'nyawa', 'untuk', 'bela', 'demokrasi', 'hukum', 'dan', 'hak', 'asasi', 'manusia', 'httpstcoxqjbctzcv']","['debat', 'capres', 'prabowo', 'mengaku', 'pertaruhkan', 'nyawa', 'bela', 'demokrasi', 'hukum', 'hak', 'asasi', 'manusia', 'httpstcoxqjbctzcv']",debat capres prabowo aku taruh nyawa bela demokrasi hukum hak asasi manusia httpstcoxqjbctzcv
dari hasil debat capres semalem apa yang kalian dapetin guys? terus kalian di pihak siapa? #DebatCapres2023,dari hasil debat capres semalem apa yang kalian dapetin guys terus kalian di pihak siapa DebatCapres,dari hasil debat capres semalem apa yang kalian dapetin guys terus kalian di pihak siapa debatcapres,"['dari', 'hasil', 'debat', 'capres', 'semalem', 'apa', 'yang', 'kalian', 'dapetin', 'guys', 'terus', 'kalian', 'di', 'pihak', 'siapa', 'debatcapres']","['hasil', 'debat', 'capres', 'semalem', 'dapetin', 'guys', 'debatcapres']",hasil debat capres semalem dapetin guys debatcapres
Royhan Akbar optimistis ayahnya akan tampil percaya diri pada debat kedua #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik #DebatCapres https://t.co/FeTCKLq12Q,Royhan Akbar optimistis ayahnya akan tampil percaya diri pada debat kedua LanjutGAN LanjutGANsemuakerja LanjutGANsemuamurah GanjarSikatKorupsi GanjarMahfud GanjarPranowo GerakCepat MahfudMD IndonesiaUnggul IndonesiaLebihBaik DebatCapres httpstcoFeTCKLqQ,royhan akbar optimistis ayahnya akan tampil percaya diri pada debat kedua lanjutgan lanjutgansemuakerja lanjutgansemuamurah ganjarsikatkorupsi ganjarmahfud ganjarpranowo gerakcepat mahfudmd indonesiaunggul indonesialebihbaik debatcapres httpstcofetcklqq,"['royhan', 'akbar', 'optimistis', 'ayahnya', 'akan', 'tampil', 'percaya', 'diri', 'pada', 'debat', 'kedua', 'lanjutgan', 'lanjutgansemuakerja', 'lanjutgansemuamurah', 'ganjarsikatkorupsi', 'ganjarmahfud', 'ganjarpranowo', 'gerakcepat', 'mahfudmd', 'indonesiaunggul', 'indonesialebihbaik', 'debatcapres', 'httpstcofetcklqq']","['royhan', 'akbar', 'optimistis', 'ayahnya', 'tampil', 'percaya', 'debat', 'lanjutgan', 'lanjutgansemuakerja', 'lanjutgansemuamurah', 'ganjarsikatkorupsi', 'ganjarmahfud', 'ganjarpranowo', 'gerakcepat', 'mahfudmd', 'indonesiaunggul', 'indonesialebihbaik', 'debatcapres', 'httpstcofetcklqq']",royhan akbar optimistis ayah tampil percaya debat lanjutgan lanjutgansemuakerja lanjutgansemuamurah ganjarsikatkorupsi ganjarmahfud ganjarpranowo gerakcepat mahfudmd indonesiaunggul indonesialebihbaik debatcapres httpstcofetcklqq
debat capres cawapres ada siaran ulangnya kaga sih di yt,debat capres cawapres ada siaran ulangnya kaga sih di yt,debat capres cawapres ada siaran ulangnya kaga sih di yt,"['debat', 'capres', 'cawapres', 'ada', 'siaran', 'ulangnya', 'kaga', 'sih', 'di', 'yt']","['debat', 'capres', 'cawapres', 'siaran', 'ulangnya', 'kaga', 'sih', 'yt']",debat capres cawapres siar ulang kaga sih yt
"Umur bapak sudah tidak muda lagi, apakah nanti ketika jadi presiden bapak akan sehat-sehat saja #debatcapres",Umur bapak sudah tidak muda lagi apakah nanti ketika jadi presiden bapak akan sehatsehat saja debatcapres,umur bapak sudah tidak muda lagi apakah nanti ketika jadi presiden bapak akan sehatsehat saja debatcapres,"['umur', 'bapak', 'sudah', 'tidak', 'muda', 'lagi', 'apakah', 'nanti', 'ketika', 'jadi', 'presiden', 'bapak', 'akan', 'sehatsehat', 'saja', 'debatcapres']","['umur', 'muda', 'presiden', 'sehatsehat', 'debatcapres']",umur muda presiden sehatsehat debatcapres
"semalem ikutan nyimak di cnn debat capres dan dari sesi 1 aja udh bisa keliatan sih menurut ku, dan pagi ini liat tl rame bahas debat awikwok makin seru nih",semalem ikutan nyimak di cnn debat capres dan dari sesi  aja udh bisa keliatan sih menurut ku dan pagi ini liat tl rame bahas debat awikwok makin seru nih,semalem ikutan nyimak di cnn debat capres dan dari sesi  aja udh bisa keliatan sih menurut ku dan pagi ini liat tl rame bahas debat awikwok makin seru nih,"['semalem', 'ikutan', 'nyimak', 'di', 'cnn', 'debat', 'capres', 'dan', 'dari', 'sesi', 'aja', 'udh', 'bisa', 'keliatan', 'sih', 'menurut', 'ku', 'dan', 'pagi', 'ini', 'liat', 'tl', 'rame', 'bahas', 'debat', 'awikwok', 'makin', 'seru', 'nih']","['semalem', 'ikutan', 'nyimak', 'cnn', 'debat', 'capres', 'sesi', 'aja', 'udh', 'keliatan', 'sih', 'ku', 'pagi', 'liat', 'tl', 'rame', 'bahas', 'debat', 'awikwok', 'seru', 'nih']",semalem ikut nyimak cnn debat capres sesi aja udh liat sih ku pagi liat tl rame bahas debat awikwok seru nih
"sebenarnya gatel banget pengen ngetweet tentang debat capres tadi malam, tapi ga usah deh, bukan kapasitasku. kapasitasku sebatas tweet orang sunda kalo nyebut ikan mas itu tetep ikan mas, atau ikan aa?""""",sebenarnya gatel banget pengen ngetweet tentang debat capres tadi malam tapi ga usah deh bukan kapasitasku kapasitasku sebatas tweet orang sunda kalo nyebut ikan mas itu tetep ikan mas atau ikan aa,sebenarnya gatel banget pengen ngetweet tentang debat capres tadi malam tapi ga usah deh bukan kapasitasku kapasitasku sebatas tweet orang sunda kalo nyebut ikan mas itu tetep ikan mas atau ikan aa,"['sebenarnya', 'gatel', 'banget', 'pengen', 'ngetweet', 'tentang', 'debat', 'capres', 'tadi', 'malam', 'tapi', 'ga', 'usah', 'deh', 'bukan', 'kapasitasku', 'kapasitasku', 'sebatas', 'tweet', 'orang', 'sunda', 'kalo', 'nyebut', 'ikan', 'mas', 'itu', 'tetep', 'ikan', 'mas', 'atau', 'ikan', 'aa']","['gatel', 'banget', 'pengen', 'ngetweet', 'debat', 'capres', 'malam', 'ga', 'deh', 'kapasitasku', 'kapasitasku', 'sebatas', 'tweet', 'orang', 'sunda', 'kalo', 'nyebut', 'ikan', 'mas', 'tetep', 'ikan', 'mas', 'ikan', 'aa']",gatel banget ken ngetweet debat capres malam ga deh kapasitas kapasitas batas tweet orang sunda kalo nyebut ikan mas tetep ikan mas ikan aa
Grup keluarga mulai rame bahas debat capres buset,Grup keluarga mulai rame bahas debat capres buset,grup keluarga mulai rame bahas debat capres buset,"['grup', 'keluarga', 'mulai', 'rame', 'bahas', 'debat', 'capres', 'buset']","['grup', 'keluarga', 'rame', 'bahas', 'debat', 'capres', 'buset']",grup keluarga rame bahas debat capres buset
@jacobson19_ @Alattas_tatum @sagatingteng @swikaa_0 @eleanoraa78 @my___nadreeaa @C4k_D3pp @bamssoesilo1302 @ferrset @PejuangKeluar15 @Aroemmanies_ @akuntwiter968 @AqimushSHOLAT @fulto27 Met pagi bang..mudah2an hari ini cerah ceria ya bang. Gimana kesan2nya dgn debat capres semalam. Nonton gk di tipi?,jacobson Alattastatum sagatingteng swikaa eleanoraa mynadreeaa CkDpp bamssoesilo ferrset PejuangKeluar Aroemmanies akuntwiter AqimushSHOLAT fulto Met pagi bangmudahan hari ini cerah ceria ya bang Gimana kesannya dgn debat capres semalam Nonton gk di tipi,jacobson alattastatum sagatingteng swikaa eleanoraa mynadreeaa ckdpp bamssoesilo ferrset pejuangkeluar aroemmanies akuntwiter aqimushsholat fulto met pagi bangmudahan hari ini cerah ceria ya bang gimana kesannya dgn debat capres semalam nonton gk di tipi,"['jacobson', 'alattastatum', 'sagatingteng', 'swikaa', 'eleanoraa', 'mynadreeaa', 'ckdpp', 'bamssoesilo', 'ferrset', 'pejuangkeluar', 'aroemmanies', 'akuntwiter', 'aqimushsholat', 'fulto', 'met', 'pagi', 'bangmudahan', 'hari', 'ini', 'cerah', 'ceria', 'ya', 'bang', 'gimana', 'kesannya', 'dgn', 'debat', 'capres', 'semalam', 'nonton', 'gk', 'di', 'tipi']","['jacobson', 'alattastatum', 'sagatingteng', 'swikaa', 'eleanoraa', 'mynadreeaa', 'ckdpp', 'bamssoesilo', 'ferrset', 'pejuangkeluar', 'aroemmanies', 'akuntwiter', 'aqimushsholat', 'fulto', 'met', 'pagi', 'bangmudahan', 'cerah', 'ceria', 'ya', 'bang', 'gimana', 'kesannya', 'dgn', 'debat', 'capres', 'semalam', 'nonton', 'gk', 'tipi']",jacobson alattastatum sagatingteng swikaa eleanoraa mynadreeaa ckdpp bamssoesilo ferrset pejuangkeluar aroemmanies akuntwiter aqimushsholat fulto met pagi bangmudahan cerah ceria ya bang gimana kesan dgn debat capres malam nonton gk tipi
